,course_code_char,course_code_num,course_name,days,start_time,end_time,professor,professor_rate,professor_lev_diff,sql_text
2232,HLTH,100\-16,Its Your Health  Wellbeing,W,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-16','Its Your Health  Wellbeing','W','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2233,HLTH,100\-17,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-17','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2234,HLTH,100\-18,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-18','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2235,HLTH,100\-19,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-19','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2236,HLTH,100\-20,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-20','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2237,HLTH,100\-21,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-21','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2238,HLTH,100\-22,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-22','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2239,HLTH,100\-23,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-23','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2240,HLTH,100\-24,Its Your Health  Wellbeing,W,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-24','Its Your Health  Wellbeing','W','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2241,HLTH,100\-25,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-25','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2242,HLTH,100\-26,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-26','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2243,HLTH,100\-27,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-27','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2244,HLTH,100\-28,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-28','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2245,HLTH,100\-29,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-29','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2246,HLTH,100\-30,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-30','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2247,HLTH,100\-31,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-31','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2248,HLTH,100\-32,Its Your Health  Wellbeing,W,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-32','Its Your Health  Wellbeing','W','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2249,HLTH,100\-33,Its Your Health  Wellbeing,W,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-33','Its Your Health  Wellbeing','W','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2250,HLTH,100\-34,Its Your Health  Wellbeing,W,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-34','Its Your Health  Wellbeing','W','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2251,HLTH,100\-35,Its Your Health  Wellbeing,W,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-35','Its Your Health  Wellbeing','W','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2252,HLTH,100\-36,Its Your Health  Wellbeing,W,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-36','Its Your Health  Wellbeing','W','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2253,HLTH,100\-37,Its Your Health  Wellbeing,W,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-37','Its Your Health  Wellbeing','W','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2254,HLTH,100\-38,Its Your Health  Wellbeing,W,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-38','Its Your Health  Wellbeing','W','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2255,HLTH,100\-39,Its Your Health  Wellbeing,W,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-39','Its Your Health  Wellbeing','W','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2256,HLTH,100\-40,Its Your Health  Wellbeing,W,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-40','Its Your Health  Wellbeing','W','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2257,HLTH,100\-41,Its Your Health  Wellbeing,Th,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-41','Its Your Health  Wellbeing','Th','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2258,HLTH,100\-42,Its Your Health  Wellbeing,Th,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-42','Its Your Health  Wellbeing','Th','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2259,HLTH,100\-43,Its Your Health  Wellbeing,Th,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-43','Its Your Health  Wellbeing','Th','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2260,HLTH,100\-44,Its Your Health  Wellbeing,Th,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-44','Its Your Health  Wellbeing','Th','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2261,HLTH,100\-45,Its Your Health  Wellbeing,Th,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-45','Its Your Health  Wellbeing','Th','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2262,HLTH,100\-46,Its Your Health  Wellbeing,Th,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-46','Its Your Health  Wellbeing','Th','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2263,HLTH,100\-47,Its Your Health  Wellbeing,Th,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-47','Its Your Health  Wellbeing','Th','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2264,HLTH,100\-48,Its Your Health  Wellbeing,Th,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-48','Its Your Health  Wellbeing','Th','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2265,HLTH,100\-49,Its Your Health  Wellbeing,Th,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-49','Its Your Health  Wellbeing','Th','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2266,HLTH,100\-50,Its Your Health  Wellbeing,Th,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-50','Its Your Health  Wellbeing','Th','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2267,HLTH,100\-51,Its Your Health  Wellbeing,Th,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-51','Its Your Health  Wellbeing','Th','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2268,HLTH,100\-52,Its Your Health  Wellbeing,Th,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-52','Its Your Health  Wellbeing','Th','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2269,HLTH,100\-53,Its Your Health  Wellbeing,Th,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-53','Its Your Health  Wellbeing','Th','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2270,HLTH,100\-54,Its Your Health  Wellbeing,Th,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-54','Its Your Health  Wellbeing','Th','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2271,HLTH,100\-55,Its Your Health  Wellbeing,Th,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-55','Its Your Health  Wellbeing','Th','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2272,HLTH,100\-56,Its Your Health  Wellbeing,Th,17:30:00,18:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-56','Its Your Health  Wellbeing','Th','17:30:00','18:20:00','Lisa DuPree',3.8,1.8),"
2273,HLTH,100\-57,Its Your Health  Wellbeing,F,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-57','Its Your Health  Wellbeing','F','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2274,HLTH,100\-58,Its Your Health  Wellbeing,F,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-58','Its Your Health  Wellbeing','F','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2275,HLTH,100\-59,Its Your Health  Wellbeing,F,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-59','Its Your Health  Wellbeing','F','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2276,HLTH,100\-60,Its Your Health  Wellbeing,F,8:30:00,9:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-60','Its Your Health  Wellbeing','F','08:30:00','09:20:00','Lisa DuPree',3.8,1.8),"
2277,HLTH,100\-61,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-61','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2278,HLTH,100\-62,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-62','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2279,HLTH,100\-63,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-63','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2280,HLTH,100\-64,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-64','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2281,HLTH,100\-65,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-65','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2282,HLTH,100\-66,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-66','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2283,HLTH,100\-67,Its Your Health  Wellbeing,F,10:00:00,10:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-67','Its Your Health  Wellbeing','F','10:00:00','10:50:00','Lisa DuPree',3.8,1.8),"
2284,HLTH,100\-68,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-68','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2285,HLTH,100\-69,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-69','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2286,HLTH,100\-70,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-70','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2287,HLTH,100\-71,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-71','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2288,HLTH,100\-72,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-72','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2289,HLTH,100\-73,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-73','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2290,HLTH,100\-74,Its Your Health  Wellbeing,F,11:30:00,12:20:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-74','Its Your Health  Wellbeing','F','11:30:00','12:20:00','Lisa DuPree',3.8,1.8),"
2291,HLTH,100\-75,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-75','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2292,HLTH,100\-76,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-76','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2293,HLTH,100\-77,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-77','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2294,HLTH,100\-78,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-78','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2295,HLTH,100\-79,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-79','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2296,HLTH,100\-80,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-80','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2297,HLTH,100\-81,Its Your Health  Wellbeing,F,13:00:00,13:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-81','Its Your Health  Wellbeing','F','13:00:00','13:50:00','Lisa DuPree',3.8,1.8),"
2298,HLTH,100\-82,Its Your Health  Wellbeing,F,16:00:00,16:50:00,Lisa DuPree,3.8,1.8,"('HLTH','100\-82','Its Your Health  Wellbeing','F','16:00:00','16:50:00','Lisa DuPree',3.8,1.8),"
2299,HLTH,190\-1,Freshman Seminar Human Health,MW,13:00:00,14:15:00,Jill Welkley,3.5,2.5,"('HLTH','190\-1','Freshman Seminar Human Health','MW','13:00:00','14:15:00','Jill Welkley',3.5,2.5),"
2300,HLTH,207\-1,Fundamentals of Epidemiology,MW,13:00:00,14:15:00,Lauren ChristiansenLindquist,3.5,2.5,"('HLTH','207\-1','Fundamentals of Epidemiology','MW','13:00:00','14:15:00','Lauren ChristiansenLindquist',3.5,2.5),"
2301,HLTH,220\-1,Introduction to Nutrition Science,MW,10:00:00,11:15:00,Myra WoodworthHobbs,3.5,2.5,"('HLTH','220\-1','Introduction to Nutrition Science','MW','10:00:00','11:15:00','Myra WoodworthHobbs',3.5,2.5),"
2302,HLTH,230\-1,Health Wellbeing  Humanities,TuTh,13:00:00,14:15:00,Chris Eagle,4.2,3.5,"('HLTH','230\-1','Health Wellbeing  Humanities','TuTh','13:00:00','14:15:00','Chris Eagle',4.2,3.5),"
2303,HLTH,230\-2,Health Wellbeing  Humanities,TuTh,14:30:00,15:45:00,Chris Eagle,4.2,3.5,"('HLTH','230\-2','Health Wellbeing  Humanities','TuTh','14:30:00','15:45:00','Chris Eagle',4.2,3.5),"
2304,HLTH,250\-1,Foundations of Global Health,TuTh,10:00:00,11:15:00,Rachel HallClifford,3.5,2.5,"('HLTH','250\-1','Foundations of Global Health','TuTh','10:00:00','11:15:00','Rachel HallClifford',3.5,2.5),"
2305,HLTH,285\-1,Topics in Human Health,TuTh,8:30:00,9:45:00,Robert Hood,3.5,2.5,"('HLTH','285\-1','Topics in Human Health','TuTh','08:30:00','09:45:00','Robert Hood',3.5,2.5),"
2306,HLTH,300R\-1,Peer Health Partners,M,14:30:00,15:45:00,Fatima Waseem,3.5,2.5,"('HLTH','300R\-1','Peer Health Partners','M','14:30:00','15:45:00','Fatima Waseem',3.5,2.5),"
2307,HLTH,310\-1,Defining Health Biocultural Perspectives,TuTh,13:00:00,14:15:00,Michelle Lampl,3.5,2.5,"('HLTH','310\-1','Defining Health Biocultural Perspectives','TuTh','13:00:00','14:15:00','Michelle Lampl',3.5,2.5),"
2308,HLTH,314\-1,The Science of Sleep,MW,14:30:00,15:45:00,Amanda Freeman,3.5,2.5,"('HLTH','314\-1','The Science of Sleep','MW','14:30:00','15:45:00','Amanda Freeman',3.5,2.5),"
2309,HLTH,317\-1,Microbiome in Health  Disease,TuTh,14:30:00,15:45:00,Amanda Freeman,3.5,2.5,"('HLTH','317\-1','Microbiome in Health  Disease','TuTh','14:30:00','15:45:00','Amanda Freeman',3.5,2.5),"
2310,HLTH,320\-1,Nutrition and Chronic Disease,MW,11:30:00,12:45:00,Jean Welsh,3.5,2.5,"('HLTH','320\-1','Nutrition and Chronic Disease','MW','11:30:00','12:45:00','Jean Welsh',3.5,2.5),"
2311,HLTH,323\-1,Nutrition for Exercise and Sport,TuTh,10:00:00,11:15:00,Dan Benardot,3.5,2.5,"('HLTH','323\-1','Nutrition for Exercise and Sport','TuTh','10:00:00','11:15:00','Dan Benardot',3.5,2.5),"
2312,HLTH,328\-1,Textbook to Table,MW,14:30:00,15:45:00,Jill Welkley,3.5,2.5,"('HLTH','328\-1','Textbook to Table','MW','14:30:00','15:45:00','Jill Welkley',3.5,2.5),"
2313,HLTH,329\-1,Motor Physiology,TuTh,17:30:00,18:45:00,Myra WoodworthHobbs,3.5,2.5,"('HLTH','329\-1','Motor Physiology','TuTh','17:30:00','18:45:00','Myra WoodworthHobbs',3.5,2.5),"
2314,HLTH,333\-1,American Healthcare Ethics,TuTh,16:00:00,17:15:00,Chris Eagle,4.2,3.5,"('HLTH','333\-1','American Healthcare Ethics','TuTh','16:00:00','17:15:00','Chris Eagle',4.2,3.5),"
2315,HLTH,335\-1,Bioethics and Clinical Questions,MW,11:30:00,12:45:00,Christina Gavegnano,5,1,"('HLTH','335\-1','Bioethics and Clinical Questions','MW','11:30:00','12:45:00','Christina Gavegnano',5.0,1.0),"
2316,HLTH,340\-1,Food Health and Society,MW,8:30:00,9:45:00,Cassandra Quave,3.5,2.5,"('HLTH','340\-1','Food Health and Society','MW','08:30:00','09:45:00','Cassandra Quave',3.5,2.5),"
2317,HLTH,341\-1,Vaccines and Immunology in HLTH,TuTh,13:00:00,14:15:00,Christina Gavegnano,5,1,"('HLTH','341\-1','Vaccines and Immunology in HLTH','TuTh','13:00:00','14:15:00','Christina Gavegnano',5.0,1.0),"
2318,HLTH,343\-1,Science of Integrative Health,TuTh,11:30:00,12:45:00,Carolyn Accardi,3.5,2.5,"('HLTH','343\-1','Science of Integrative Health','TuTh','11:30:00','12:45:00','Carolyn Accardi',3.5,2.5),"
2319,HLTH,347\-1,21st Century HLTH  Wellbeing,TuTh,8:30:00,9:45:00,Charles Raison,3.5,2.5,"('HLTH','347\-1','21st Century HLTH  Wellbeing','TuTh','08:30:00','09:45:00','Charles Raison',3.5,2.5),"
2320,HLTH,350R\-1,Core Issues in Global Health,TuTh,10:00:00,11:15:00,Helena Pachon,3.5,2.5,"('HLTH','350R\-1','Core Issues in Global Health','TuTh','10:00:00','11:15:00','Helena Pachon',3.5,2.5),"
2321,HLTH,367\-1,The Self in Performance,MW,10:00:00,11:15:00,Erica Craig,3.5,2.5,"('HLTH','367\-1','The Self in Performance','MW','10:00:00','11:15:00','Erica Craig',3.5,2.5),"
2322,HLTH,373\-1,Delivering Health,Tu,14:30:00,16:10:00,Victoria Phillips,3.5,2.5,"('HLTH','373\-1','Delivering Health','Tu','14:30:00','16:10:00','Victoria Phillips',3.5,2.5),"
2323,HLTH,376\-1,Health and Science Podcasting,MW,14:30:00,15:45:00,Not Listed,3.5,2.5,"('HLTH','376\-1','Health and Science Podcasting','MW','14:30:00','15:45:00','Not Listed',3.5,2.5),"
2324,HLTH,385W\-1,Special Topics Human Health,W,18:00:00,20:45:00,Maryn McKenna,0,0,"('HLTH','385W\-1','Special Topics Human Health','W','18:00:00','20:45:00','Maryn McKenna',0.0,0.0),"
2325,HLTH,385\-6,Special Topics Human Health,MW,11:30:00,12:45:00,Myra WoodworthHobbs,3.5,2.5,"('HLTH','385\-6','Special Topics Human Health','MW','11:30:00','12:45:00','Myra WoodworthHobbs',3.5,2.5),"
2326,HLTH,385\-8,Special Topics Human Health,MW,13:00:00,14:15:00,Not Listed,3.5,2.5,"('HLTH','385\-8','Special Topics Human Health','MW','13:00:00','14:15:00','Not Listed',3.5,2.5),"
2327,HLTH,385\-9,Special Topics Human Health,MW,8:30:00,9:45:00,Not Listed,3.5,2.5,"('HLTH','385\-9','Special Topics Human Health','MW','08:30:00','09:45:00','Not Listed',3.5,2.5),"
2328,HLTH,385\-10,Special Topics Human Health,TuTh,11:30:00,12:45:00,Not Listed,3.5,2.5,"('HLTH','385\-10','Special Topics Human Health','TuTh','11:30:00','12:45:00','Not Listed',3.5,2.5),"
2329,HLTH,385\-11,Special Topics Human Health,TuTh,11:30:00,12:45:00,Art Linton,3.5,2.5,"('HLTH','385\-11','Special Topics Human Health','TuTh','11:30:00','12:45:00','Art Linton',3.5,2.5),"
2330,HLTH,385\-12,Special Topics Human Health,TuTh,16:00:00,17:15:00,Art Linton,3.5,2.5,"('HLTH','385\-12','Special Topics Human Health','TuTh','16:00:00','17:15:00','Art Linton',3.5,2.5),"
2331,HLTH,400\-1,Community Health Education Strategies,M,16:00:00,17:15:00,Lisa DuPree,3.8,1.8,"('HLTH','400\-1','Community Health Education Strategies','M','16:00:00','17:15:00','Lisa DuPree',3.8,1.8),"
2332,HLTH,431\-1,Stigma  Health,M,16:00:00,18:45:00,Sydney Spangler,3.5,2.5,"('HLTH','431\-1','Stigma  Health','M','16:00:00','18:45:00','Sydney Spangler',3.5,2.5),"
2333,HLTH,455\-1,Collaborate to Transform HLTH,MW,10:00:00,11:15:00,John Cranmer,3.5,2.5,"('HLTH','455\-1','Collaborate to Transform HLTH','MW','10:00:00','11:15:00','John Cranmer',3.5,2.5),"
2334,HLTH,469\-1,Medical Discourse in Latin America,TuTh,10:00:00,11:15:00,Xochiquetzal MarsilliVargas,3.5,2.5,"('HLTH','469\-1','Medical Discourse in Latin America','TuTh','10:00:00','11:15:00','Xochiquetzal MarsilliVargas',3.5,2.5),"
2335,HLTH,485\-1,Variable Topics in Human Health,F,13:00:00,15:45:00,Brittany Murray,3.5,2.5,"('HLTH','485\-1','Variable Topics in Human Health','F','13:00:00','15:45:00','Brittany Murray',3.5,2.5),"
2336,HLTH,495A\-1,Honors Research,Th,14:30:00,15:45:00,Rachel HallClifford,3.5,2.5,"('HLTH','495A\-1','Honors Research','Th','14:30:00','15:45:00','Rachel HallClifford',3.5,2.5),"
2337,BIOL,120\-LAB1,Concepts In Biology,W,14:30:00,17:30:00,Megan Cole,3.5,2.5,"('BIOL','120\-LAB1','Concepts In Biology','W','14:30:00','17:30:00','Megan Cole',3.5,2.5),"
2338,BIOL,120\-LAB2,Concepts In Biology,W,18:00:00,21:00:00,Megan Cole,3.5,2.5,"('BIOL','120\-LAB2','Concepts In Biology','W','18:00:00','21:00:00','Megan Cole',3.5,2.5),"
2339,BIOL,120\-LAB3,Concepts In Biology,Th,8:00:00,11:00:00,Megan Cole,3.5,2.5,"('BIOL','120\-LAB3','Concepts In Biology','Th','08:00:00','11:00:00','Megan Cole',3.5,2.5),"
2340,BIOL,120\-LAB4,Concepts In Biology,Th,14:30:00,17:30:00,Megan Cole,3.5,2.5,"('BIOL','120\-LAB4','Concepts In Biology','Th','14:30:00','17:30:00','Megan Cole',3.5,2.5),"
2341,BIOL,120\-1,Concepts In Biology,TuTh,17:30:00,18:45:00,Edward Nam,4.8,2.7,"('BIOL','120\-1','Concepts In Biology','TuTh','17:30:00','18:45:00','Edward Nam',4.8,2.7),"
2342,BIOL,141\-1,Foundations of Modern Biol I,MW,8:30:00,9:45:00,Miguel Reyes,3.5,2.5,"('BIOL','141\-1','Foundations of Modern Biol I','MW','08:30:00','09:45:00','Miguel Reyes',3.5,2.5),"
2343,BIOL,141L\-1,Foundations of Modern Biology I Lab,M,14:30:00,17:30:00,Megan Cole,3.5,2.5,"('BIOL','141L\-1','Foundations of Modern Biology I Lab','M','14:30:00','17:30:00','Megan Cole',3.5,2.5),"
2344,BIOL,141\-2,Foundations of Modern Biol I,MW,13:00:00,14:15:00,Eric Battaglioli,5,3,"('BIOL','141\-2','Foundations of Modern Biol I','MW','13:00:00','14:15:00','Eric Battaglioli',5.0,3.0),"
2345,BIOL,141L\-2,Foundations of Modern Biology I Lab,M,14:30:00,17:30:00,Megan Cole,3.5,2.5,"('BIOL','141L\-2','Foundations of Modern Biology I Lab','M','14:30:00','17:30:00','Megan Cole',3.5,2.5),"
2346,BIOL,141\-3,Foundations of Modern Biol I,MW,14:30:00,15:45:00,Eric Battaglioli,5,3,"('BIOL','141\-3','Foundations of Modern Biol I','MW','14:30:00','15:45:00','Eric Battaglioli',5.0,3.0),"
2347,BIOL,141L\-3,Foundations of Modern Biology I Lab,M,14:30:00,17:30:00,Megan Cole,3.5,2.5,"('BIOL','141L\-3','Foundations of Modern Biology I Lab','M','14:30:00','17:30:00','Megan Cole',3.5,2.5),"
2348,BIOL,141\-4,Foundations of Modern Biol I,TuTh,16:00:00,17:15:00,Edward Nam,4.8,2.7,"('BIOL','141\-4','Foundations of Modern Biol I','TuTh','16:00:00','17:15:00','Edward Nam',4.8,2.7),"
2349,BIOL,141L\-4,Foundations of Modern Biology I Lab,M,14:30:00,17:30:00,Megan Cole,3.5,2.5,"('BIOL','141L\-4','Foundations of Modern Biology I Lab','M','14:30:00','17:30:00','Megan Cole',3.5,2.5),"
2350,BIOL,141\-5,Foundations of Modern Biol I,TuThF,8:30:00,9:20:00,Jacobus Roode,3.5,2.5,"('BIOL','141\-5','Foundations of Modern Biol I','TuThF','08:30:00','09:20:00','Jacobus Roode',3.5,2.5),"
